subject	world	path	squaretype	nodeName	availableChildName	nodeValue	chosen
S854503	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S854503	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S854503	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S854503	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S854503	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S858712	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S858712	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S858712	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S882638	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S882638	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S882638	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S890803	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S890803	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S890803	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S896860	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S896860	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S896860	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S898785	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S898785	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S898785	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S913185	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S913185	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S913185	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S926415	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S926415	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S926415	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S932984	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S932984	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S932984	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S934665	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S934665	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S934665	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S94248	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S94248	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S94248	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S952115	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S952115	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S952115	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S97579	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S97579	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S97579	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S976844	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S976844	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S976844	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S981207	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S981207	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S981207	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S983016	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S983016	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S983016	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S983809	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S983809	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	TRUE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	FALSE
S983809	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S989739	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S989739	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	TRUE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	FALSE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);	O	N7453865	N4124525	12.461538	TRUE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
S989739	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(1,4);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N1647237	24.0	FALSE
S990120	library	p(0,0);	X	N1658372	N1133954	9.5	TRUE
S990120	library	p(0,0);p(1,0);	O	N1133954	N9553169	10.5	TRUE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N6857034	12.066667	TRUE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);	D	N9553169	N7453865	11.666667	FALSE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N2272684	13.727272	TRUE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);	D	N6857034	N54623	16.454544	FALSE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N9747004	16.833332	TRUE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N4522484	16.166666	FALSE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);	D	N2272684	N1620555	22.166666	FALSE
S990120	library	p(0,0);p(1,0);p(1,1);p(1,2);p(1,3);p(2,3);p(3,3);p(4,3);p(5,3);p(6,3);p(6,2);p(6,1);	O	N9747004	N8680754	19.0	TRUE
